;;;traversal;traversal;traversal;traversal;traversal;traversal;traversal;traversal;return;return;return;return;return;return;return;return;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;combined;combined;combined;combined;combined;combined;combined;combined;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal
;;;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2
capacity;numOrders;instNum;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime
30;30;6;8205;True;8205.00;0.00;8205;0.00;8205;0.00;10196;True;10196.00;0.00;10196;0.00;10196;0.01;8124;True;8124.00;0.04;8134;0.03;8124;0.01;7577;True;7577.00;0.03;7577;0.02;7577;0.01;7424;True;7424.00;0.00;7424;0.01;7424;0.01;6888;True;6888.00;0.01;6888;0.01;6888;0.01
30;30;7;8260;True;8260.00;0.00;8260;0.00;8260;0.00;10608;True;10608.00;0.00;10608;0.00;10608;0.00;8172;True;8172.00;0.00;8172;0.00;8172;0.00;7646;True;7646.00;0.00;7646;0.00;7646;0.00;7597;True;7597.00;0.00;7597;0.00;7597;0.00;7069;True;7069.00;0.00;7069;0.01;7069;0.00
30;30;8;6538;True;6538.00;0.00;6538;0.00;6538;0.00;8519;True;8519.00;0.01;8519;0.01;8519;0.01;6675;True;6675.00;0.07;6675;0.04;6675;0.03;6198;True;6198.00;0.01;6198;0.00;6198;0.01;6053;True;6053.00;0.00;6053;0.01;6053;0.00;5677;True;5677.00;0.01;5677;0.01;5677;0.01
30;30;9;8889;True;8889.00;0.00;8889;0.00;8889;0.00;11364;True;11364.00;0.00;11364;0.00;11364;0.00;8335;True;8335.00;0.00;8335;0.00;8335;0.00;7980;True;7980.00;0.00;7980;0.00;7980;0.00;7934;True;7934.00;0.00;7934;0.00;7934;0.00;7363;True;7363.00;0.00;7363;0.00;7363;0.00
30;30;10;8864;True;8864.00;0.00;8864;0.00;8864;0.00;11261;True;11261.00;0.00;11261;0.00;11261;0.00;8538;True;8538.00;0.00;8538;0.00;8538;0.00;8030;True;8030.00;0.00;8030;0.00;8030;0.00;7903;True;7903.00;0.00;7903;0.00;7903;0.00;7395;True;7395.00;0.00;7395;0.00;7395;0.00
30;30;11;7981;True;7981.00;0.00;7981;0.00;7981;0.00;10278;True;10278.00;0.00;10278;0.00;10278;0.00;7731;True;7731.00;0.00;7731;0.00;7731;0.00;7435;True;7435.00;0.00;7435;0.00;7435;0.00;7365;True;7365.00;0.00;7365;0.00;7365;0.00;6861;True;6861.00;0.00;6861;0.00;6861;0.00
30;30;12;6611;True;6611.00;0.17;6611;0.08;6611;0.07;8791;True;8791.00;0.14;8791;0.03;8791;0.03;6535;True;6535.00;0.00;6535;0.01;6535;0.01;6135;True;6135.00;0.00;6135;0.01;6135;0.00;6166;True;6166.00;0.02;6166;0.03;6166;0.03;5711;True;5711.00;0.01;5711;0.01;5711;0.01
30;30;13;9251;True;9251.00;0.00;9251;0.00;9251;0.00;11904;True;11904.00;0.00;11904;0.00;11904;0.00;9246;True;9246.00;0.00;9246;0.00;9246;0.00;8636;True;8636.00;0.00;8636;0.01;8636;0.01;8542;True;8542.00;0.00;8542;0.00;8542;0.01;7797;True;7797.00;0.01;7797;0.01;7797;0.00
30;30;14;8199;True;8199.00;0.00;8199;0.00;8199;0.00;10872;True;10872.00;0.00;10872;0.00;10872;0.00;8069;True;8069.00;0.00;8069;0.00;8069;0.00;7552;True;7552.00;0.00;7552;0.00;7552;0.00;7483;True;7483.00;0.00;7483;0.01;7483;0.00;6958;True;6958.00;0.00;6958;0.00;6958;0.00
30;30;15;8356;True;8356.00;0.23;8356;0.23;8356;0.29;10945;True;10945.00;0.07;10945;0.03;10945;0.01;7683;True;7683.00;0.03;7683;0.03;7683;0.01;7333;True;7333.00;0.01;7333;0.01;7333;0.01;7477;True;7477.00;0.01;7477;0.01;7477;0.01;6989;True;6989.00;0.03;6989;0.09;6989;0.02
